time,cpuusage
1621675243,0.019189448
1621675244,0.019190403
1621675245,0.019191836
1621675246,0.019193616
1621675247,0.019194918
1621675248,0.019196047
1621675249,0.019197393
1621675250,0.019198522
1621675251,0.019199781
1621675252,0.019201822
1621675253,0.019202821
1621675254,0.019203863
1621675255,0.019205209
1621675256,0.019206294
1621675257,0.019207466
1621675258,0.019208769
1621675260,0.019210158
1621675261,0.019211591
1621675262,0.019212894
1621675263,0.019213849
1621675264,0.019215151
1621675265,0.019216237
1621675266,0.019217452
1621675267,0.019218798
1621675268,0.019220274
1621675269,0.019221924
1621675270,0.01922327
1621675271,0.019224312
1621675272,0.019225441
1621675273,0.01922683
1621675274,0.019228133
1621675275,0.019230304
1621675276,0.019231302
1621675277,0.019232388
1621675278,0.019233907
1621675279,0.019235079
1621675280,0.019236208
1621675281,0.019237597
1621675283,0.019238639
1621675284,0.019239812
1621675285,0.019241071
1621675286,0.019242286
1621675287,0.019243024
1621675288,0.019244327
1621675289,0.019245369
1621675290,0.019246671
1621675291,0.01924793
1621675292,0.019249276
1621675293,0.019250535
1621675294,0.01925149
1621675295,0.019252489
1621675296,0.019253921
1621675297,0.019256483
1621675298,0.019257872
1621675299,0.019259478
1621675300,0.019261171
1621675301,0.01926217
1621675302,0.019263298
1621675304,0.019264254
1621675305,0.019265556
1621675306,0.019266685
1621675307,0.019267596
1621675308,0.019268899
1621675309,0.019269767
1621675310,0.019270635
1621675311,0.019271851
1621675312,0.019273066
1621675313,0.019273804
1621675314,0.019274759
1621675315,0.019276452
1621675316,0.019277277
1621675317,0.019280012
1621675318,0.019280012
1621675319,0.0192824
1621675320,0.019283659
1621675321,0.019284831
1621675322,0.019285829
1621675323,0.019287132
1621675325,0.019288434
1621675326,0.019289259
1621675327,0.019290474
1621675328,0.019292037
1621675329,0.019293296
1621675330,0.019294251
1621675331,0.019295162
1621675332,0.019296465
1621675333,0.019297767
1621675334,0.019298982
1621675335,0.019300241
1621675336,0.019301457
1621675337,0.01930328
1621675338,0.019305494
1621675339,0.019306753
1621675340,0.019308315
1621675341,0.019309705
1621675342,0.01931092
1621675343,0.019312049
1621675344,0.01931309
1621675346,0.019314349
1621675347,0.019315478
1621675348,0.019316433
1621675349,0.019317692
1621675350,0.019318994
1621675351,0.019320253
1621675352,0.019321425
1621675353,0.019322727
1621675354,0.019323812
1621675355,0.019325505
1621675356,0.019327068
1621675357,0.01932811
1621675358,0.019329282
1621675359,0.019330584
1621675360,0.019331886
1621675361,0.019333101
1621675362,0.019334056
1621675363,0.019336357
1621675364,0.019337182
1621675365,0.01933818
1621675366,0.019339612
1621675367,0.019341088
1621675368,0.019342217
1621675369,0.019343041
1621675371,0.019344778
1621675372,0.019345993
1621675373,0.019347512
1621675374,0.019348467
1621675375,0.019349899
1621675376,0.019351549
1621675377,0.019352981
1621675378,0.019353979
1621675379,0.019355238
1621675380,0.019356757
1621675381,0.019357973
1621675382,0.019359535
1621675383,0.01936049
1621675384,0.019361358
1621675385,0.0193624
1621675386,0.019365091
1621675387,0.019365829
1621675388,0.019366871
1621675389,0.019368129
1621675390,0.019369214
1621675392,0.019370473
1621675393,0.019371732
1621675394,0.01937273
1621675395,0.019374075
1621675396,0.019375247
1621675397,0.019376246
1621675398,0.019377808
1621675399,0.019378546
1621675400,0.019379588
1621675401,0.019381714
1621675402,0.019382973
1621675403,0.019383928
1621675404,0.01938497
1621675405,0.019386011
1621675407,0.019387704
1621675408,0.019388572
1621675409,0.01938957
1621675410,0.019390699
1621675411,0.01939174
1621675412,0.019393172
1621675413,0.019394778
1621675414,0.019395994
1621675415,0.019397426
1621675416,0.019398641
1621675417,0.019399683
1621675418,0.019400681
1621675419,0.01940207
1621675420,0.019403285
1621675421,0.0194045
1621675422,0.019406713
1621675423,0.019407798
1621675424,0.019409057
1621675425,0.019410229
1621675426,0.019411357
1621675427,0.019412572
1621675428,0.019413744
1621675429,0.019414569
1621675431,0.01941561
1621675432,0.019416739
1621675433,0.019417824
1621675434,0.019419126
1621675435,0.019420515
1621675436,0.019421599
1621675437,0.019422945
1621675438,0.019424507
1621675439,0.019425722
1621675440,0.019426981
1621675441,0.019428326
1621675442,0.019429411
1621675443,0.019430887
1621675444,0.019432102
1621675445,0.019434445
1621675446,0.019435574
1621675447,0.019436876
1621675448,0.019437787
1621675449,0.019438872
1621675450,0.01943974
1621675452,0.019440998
1621675453,0.019442213
1621675454,0.019443342
1621675455,0.019444297
1621675456,0.019445295
1621675457,0.01944664
1621675458,0.019448115
1621675459,0.019449027
1621675460,0.234534534
1621675461,0.234534534
1621675462,0.234534534
1621675463,0.234534534
1621675464,0.234534534
1621675465,0.234534534
1621675466,0.234534534
1621675467,0.234534534
1621675468,0.234534534
1621675469,0.234534534
1621675470,0.234534534
1621675471,0.234534534
1621675472,0.234534534
1621675473,0.234534534
1621675475,0.234534534
1621675476,0.234534534
1621675477,0.234534534
1621675478,0.234534534
1621675479,0.234534534
1621675480,0.234534534
1621675481,0.234534534
1621675482,0.234534534
1621675483,0.234534534
1621675484,0.234534534
1621675485,0.234534534
1621675486,0.234534534
1621675487,0.234534534
1621675488,0.234534534
1621675489,0.234534534
1621675490,0.234534534
1621675492,0.234534534
1621675493,0.234534534
1621675494,0.234534534
1621675495,0.234534534
1621675496,0.234534534
1621675497,0.234534534
1621675498,0.234534534
1621675499,0.234534534
1621675500,0.234534534
1621675501,0.234534534
1621675502,0.234534534
1621675503,0.234534534
1621675504,0.234534534
1621675505,0.234534534
1621675506,0.234534534
1621675507,0.234534534
1621675508,0.234534534
1621675509,0.234534534
1621675510,0.234534534
1621675511,0.234534534
1621675512,0.234534534
1621675513,0.234534534
1621675514,0.234534534
1621675515,0.234534534
1621675517,0.234534534
1621675518,0.234534534
1621675519,0.234534534
1621675520,0.234534534
1621675521,0.234534534
1621675522,0.234534534
1621675523,0.234534534
1621675524,0.234534534
1621675525,0.234534534
1621675526,0.234534534
1621675527,0.234534534
1621675528,0.234534534
1621675529,0.234534534
1621675530,0.234534534
1621675531,0.234534534
1621675532,0.234534534
1621675533,0.234534534
1621675534,0.234534534
1621675535,0.234534534
1621675536,0.234534534
1621675537,0.234534534
1621675539,0.234534534
1621675540,0.234534534
1621675541,0.234534534
1621675542,0.234534534
1621675543,0.234534534
1621675544,0.234534534
1621675545,0.234534534
1621675546,0.234534534
1621675547,0.234534534
1621675548,0.234534534
1621675549,0.234534534
1621675550,0.234534534
1621675551,0.234534534
1621675552,0.234534534
1621675553,0.234534534
1621675554,0.234534534
1621675555,0.234534534
1621675556,0.234534534
1621675557,0.234534534
1621675558,0.234534534
1621675559,0.234534534
1621675560,0.234534534
1621675561,0.234534534
1621675563,0.234534534
1621675564,0.234534534
1621675565,0.234534534
1621675566,0.234534534
1621675567,0.234534534
1621675568,0.234534534
1621675569,0.234534534
1621675570,0.234534534
1621675571,0.234534534
1621675572,0.234534534
1621675573,0.234534534
1621675574,0.234534534
1621675575,0.234534534
1621675576,0.234534534
1621675577,0.234534534
1621675578,0.234534534
1621675579,0.234534534
1621675580,0.234534534
1621675581,0.234534534
1621675582,0.234534534
1621675584,0.234534534
1621675585,0.234534534
1621675586,0.234534534
1621675587,0.234534534
1621675588,0.234534534
1621675589,0.234534534
1621675590,0.234534534
1621675591,0.234534534
1621675592,0.234534534
1621675593,0.234534534
1621675594,0.234534534
1621675595,0.234534534
1621675596,0.234534534
1621675597,0.234534534
1621675598,0.234534534
1621675599,0.234534534
1621675600,0.234534534
1621675601,0.234534534
1621675602,0.234534534
1621675603,0.234534534
1621675604,0.234534534
1621675605,0.234534534
1621675607,0.234534534
1621675608,0.234534534
1621675609,0.234534534
1621675610,0.234534534
1621675611,0.234534534
1621675612,0.234534534
1621675613,0.234534534
1621675614,0.234534534
1621675615,0.234534534
1621675616,0.234534534
1621675617,0.234534534
1621675618,0.234534534
1621675619,0.234534534
1621675620,0.234534534
1621675621,0.234534534
1621675622,0.234534534
1621675623,0.234534534
1621675624,0.234534534
1621675625,0.234534534
1621675626,0.234534534
1621675627,0.234534534
1621675629,0.234534534
1621675630,0.234534534
1621675631,0.234534534
1621675632,0.234534534
1621675633,0.234534534
1621675634,0.234534534
1621675635,0.234534534
1621675636,0.234534534
1621675637,0.234534534
1621675638,0.234534534
1621675639,0.234534534
1621675640,0.234534534
1621675641,0.234534534
1621675642,0.234534534
1621675643,0.234534534
1621675644,0.234534534
1621675645,0.234534534
1621675646,0.234534534
1621675647,0.234534534
1621675648,0.234534534
1621675649,0.234534534
1621675650,0.234534534
1621675651,0.234534534
1621675652,0.234534534
1621675653,0.234534534
1621675654,0.234534534
1621675656,0.234534534
1621675657,0.234534534
1621675658,0.234534534
1621675659,0.234534534
1621675660,0.234534534
1621675661,0.234534534
1621675662,0.234534534
1621675663,0.234534534
1621675664,0.234534534
1621675665,0.234534534
1621675666,0.234534534
1621675667,0.234534534
1621675668,0.234534534
1621675669,0.234534534
1621675670,0.234534534
1621675671,0.234534534
1621675672,0.234534534
1621675673,0.234534534
1621675674,0.234534534
1621675675,0.234534534
1621675676,0.234534534
1621675677,0.234534534
1621675678,0.234534534
1621675679,0.234534534
1621675680,0.234534534
1621675681,0.234534534
1621675682,0.234534534
1621675684,0.234534534
1621675685,0.234534534
1621675686,0.234534534
1621675687,0.234534534
1621675688,0.234534534
1621675689,0.234534534
1621675690,0.234534534
1621675691,0.234534534
1621675692,0.234534534
1621675693,0.234534534
1621675694,0.234534534
1621675695,0.234534534
1621675696,0.234534534
1621675697,0.234534534
1621675698,0.234534534
1621675699,0.234534534
1621675700,0.234534534
1621675701,0.234534534
1621675702,0.234534534
1621675703,0.234534534
1621675704,0.234534534
1621675705,0.234534534
1621675706,0.234534534
1621675707,0.234534534
1621675708,0.234534534
1621675709,0.234534534
1621675711,0.234534534
1621675712,0.234534534
1621675713,0.234534534
1621675714,0.234534534
1621675715,0.234534534
1621675716,0.234534534
1621675717,0.234534534
1621675718,0.234534534
1621675719,0.234534534
1621675720,0.234534534
1621675721,0.234534534
1621675722,0.234534534
1621675723,0.234534534
1621675724,0.234534534
1621675725,0.234534534
1621675726,0.234534534
1621675727,0.234534534
1621675728,0.234534534
1621675729,0.234534534
1621675730,0.234534534
1621675731,0.234534534
1621675732,0.234534534
1621675733,0.234534534
1621675734,0.234534534
1621675735,0.234534534
1621675736,0.234534534
1621675738,0.234534534
1621675739,0.234534534
1621675740,0.234534534
1621675741,0.234534534
1621675742,0.234534534
1621675743,0.234534534
1621675744,0.234534534
1621675745,0.234534534
1621675746,0.234534534
1621675747,0.234534534
1621675748,0.234534534
1621675749,0.234534534
1621675750,0.234534534
1621675751,0.234534534
1621675752,0.234534534
1621675753,0.234534534
1621675754,0.234534534
1621675755,0.234534534
1621675756,0.234534534
1621675757,0.234534534
1621675758,0.234534534
1621675759,0.234534534
1621675760,0.234534534
1621675761,0.234534534
1621675762,0.234534534
1621675763,0.234534534
1621675764,0.234534534
1621675766,0.234534534
1621675767,0.234534534
1621675768,0.234534534
1621675769,0.234534534
1621675770,0.234534534
1621675771,0.234534534
1621675772,0.234534534
1621675773,0.234534534
1621675774,0.234534534
1621675775,0.234534534
1621675776,0.234534534
1621675777,0.234534534
1621675778,0.234534534
1621675779,0.234534534
1621675780,0.234534534
1621675781,0.234534534
1621675782,0.234534534
1621675783,0.234534534
1621675784,0.234534534
1621675785,0.234534534
1621675786,0.234534534
1621675787,0.234534534
1621675788,0.234534534
1621675789,0.234534534
1621675790,0.234534534
1621675791,0.234534534
1621675793,0.234534534
1621675794,0.234534534
1621675795,0.234534534
1621675796,0.234534534
1621675797,0.234534534
1621675798,0.234534534
1621675799,0.234534534
1621675800,0.234534534
1621675801,0.234534534
1621675802,0.234534534
1621675803,0.234534534
1621675804,0.234534534
1621675805,0.234534534
1621675806,0.234534534
1621675807,0.234534534
1621675808,0.234534534
1621675809,0.234534534
1621675810,0.234534534
1621675811,0.234534534
1621675812,0.234534534
1621675813,0.234534534
1621675814,0.234534534
1621675815,0.234534534
1621675816,0.234534534
1621675817,0.234534534
1621675818,0.234534534
1621675820,0.234534534
1621675821,0.234534534
1621675822,0.234534534
1621675823,0.234534534
1621675824,0.234534534
1621675825,0.234534534
1621675826,0.234534534
1621675827,0.234534534
1621675828,0.234534534
1621675829,0.234534534
1621675830,0.234534534
1621675831,0.234534534
1621675832,0.234534534
1621675833,0.234534534
1621675834,0.234534534
1621675835,0.234534534
1621675836,0.234534534
1621675837,0.234534534
1621675838,0.234534534
1621675839,0.234534534
1621675840,0.234534534
1621675841,0.234534534
1621675842,0.234534534
1621675843,0.234534534
1621675844,0.234534534
1621675845,0.234534534
1621675847,0.234534534
1621675848,0.234534534
1621675849,0.234534534
1621675850,0.234534534
1621675851,0.234534534
1621675852,0.234534534
1621675853,0.234534534
1621675854,0.234534534
1621675855,0.234534534
1621675856,0.234534534
1621675857,0.234534534
1621675858,0.234534534
1621675859,0.234534534
1621675860,0.234534534
1621675861,0.234534534
1621675862,0.234534534
1621675863,0.234534534
1621675864,0.234534534
1621675865,0.234534534
1621675866,0.234534534
1621675867,0.234534534
1621675868,0.234534534
1621675869,0.234534534
1621675870,0.234534534
1621675871,0.234534534
1621675872,0.234534534
1621675873,0.234534534
1621675875,0.234534534
1621675876,0.234534534
1621675877,0.234534534
1621675878,0.234534534
1621675879,0.234534534
1621675880,0.234534534
1621675881,0.234534534
1621675882,0.234534534
1621675883,0.234534534
1621675884,0.234534534
1621675885,0.234534534
1621675886,0.234534534
1621675887,0.234534534
1621675888,0.234534534
1621675889,0.234534534
1621675890,0.234534534
1621675891,0.234534534
1621675892,0.234534534
1621675893,0.234534534
1621675894,0.234534534
1621675895,0.234534534
1621675896,0.234534534
1621675897,0.234534534
1621675898,0.234534534
1621675899,0.234534534
1621675900,0.234534534
1621675902,0.234534534
1621675903,0.234534534
1621675904,0.234534534
1621675905,0.234534534
1621675906,0.234534534
1621675907,0.234534534
1621675908,0.234534534
1621675909,0.234534534
1621675910,0.234534534
1621675911,0.234534534
1621675912,0.234534534
1621675913,0.234534534
1621675914,0.234534534
1621675915,0.234534534
1621675916,0.234534534
1621675917,0.234534534
1621675918,0.234534534
1621675919,0.234534534
1621675920,0.234534534
1621675921,0.234534534
1621675922,0.234534534
1621675923,0.234534534
1621675924,0.234534534
1621675925,0.234534534
1621675926,0.234534534
1621675928,0.234534534
1621675929,0.234534534
1621675930,0.234534534
1621675931,0.234534534
1621675932,0.234534534
1621675933,0.234534534
1621675934,0.234534534
1621675935,0.234534534
1621675936,0.234534534
1621675937,0.234534534
1621675938,0.234534534
1621675939,0.234534534
1621675940,0.234534534
1621675941,0.234534534
1621675942,0.234534534
1621675943,0.234534534
1621675944,0.234534534
1621675945,0.234534534
1621675946,0.234534534
1621675947,0.234534534
1621675948,0.234534534
1621675949,0.234534534
1621675950,0.234534534
1621675951,0.234534534
1621675952,0.234534534
1621675953,0.234534534
1621675955,0.234534534
1621675956,0.234534534
1621675957,0.234534534
1621675958,0.234534534
1621675959,0.234534534
1621675960,0.234534534
1621675961,0.234534534
1621675962,0.234534534
1621675963,0.234534534
1621675964,0.234534534
1621675965,0.234534534
1621675966,0.234534534
1621675967,0.234534534
1621675968,0.234534534
1621675969,0.234534534
1621675970,0.234534534
1621675971,0.234534534
1621675972,0.234534534
1621675973,0.234534534
1621675974,0.234534534
1621675975,0.234534534
1621675976,0.234534534
1621675977,0.234534534
1621675978,0.234534534
1621675979,0.234534534
1621675981,0.234534534
1621675982,0.234534534
1621675983,0.234534534
1621675984,0.234534534
1621675985,0.234534534
1621675986,0.234534534
1621675987,0.234534534
1621675988,0.234534534
1621675989,0.234534534
1621675990,0.234534534
1621675991,0.234534534
1621675992,0.234534534
1621675993,0.234534534
1621675994,0.234534534
1621675995,0.234534534
1621675996,0.234534534
1621675997,0.234534534
1621675998,0.234534534
1621675999,0.234534534
1621676000,0.234534534
1621676001,0.234534534
1621676002,0.234534534
1621676003,0.234534534
1621676004,0.234534534
1621676005,0.234534534
1621676006,0.234534534
1621676008,0.234534534
1621676009,0.234534534
1621676010,0.234534534
1621676011,0.234534534
1621676012,0.234534534
1621676013,0.234534534
1621676014,0.234534534
1621676015,0.234534534
1621676016,0.234534534
1621676017,0.234534534
1621676018,0.234534534
1621676019,0.234534534
1621676020,0.234534534
1621676021,0.234534534
1621676022,0.234534534
1621676023,0.234534534
1621676024,0.234534534
1621676025,0.234534534
1621676026,0.234534534
1621676027,0.234534534
1621676028,0.234534534
1621676029,0.234534534
1621676030,0.234534534
1621676031,0.234534534
1621676032,0.234534534
1621676033,0.234534534
1621676035,0.234534534
1621676036,0.234534534
1621676037,0.234534534
1621676038,0.234534534
1621676039,0.234534534
1621676040,0.234534534
1621676041,0.234534534
1621676042,0.234534534
1621676043,0.234534534
1621676044,0.234534534
1621676045,0.234534534
1621676046,0.234534534
1621676047,0.234534534
1621676048,0.234534534
1621676049,0.234534534
1621676050,0.234534534
1621676051,0.234534534
1621676052,0.234534534
1621676053,0.234534534
1621676054,0.234534534
1621676055,0.234534534
1621676056,0.234534534
1621676057,0.234534534
1621676058,0.234534534
1621676059,0.234534534
1621676060,0.234534534
1621676062,0.234534534
1621676063,0.234534534
1621676064,0.234534534
1621676065,0.234534534
1621676066,0.234534534
1621676067,0.234534534
1621676068,0.234534534
1621676069,0.234534534
1621676070,0.234534534
1621676071,0.234534534
1621676072,0.234534534
1621676073,0.234534534
1621676074,0.234534534
1621676075,0.234534534
1621676076,0.234534534
1621676077,0.234534534
1621676078,0.234534534
1621676079,0.234534534
1621676080,0.234534534
1621676081,0.234534534
1621676082,0.234534534
1621676083,0.234534534
1621676084,0.234534534
1621676085,0.234534534
1621676087,0.234534534
1621676088,0.234534534
1621676089,0.234534534
1621676090,0.234534534
1621676091,0.234534534
1621676092,0.234534534
1621676093,0.234534534
1621676094,0.234534534
1621676095,0.234534534
1621676096,0.234534534
1621676097,0.234534534
1621676098,0.234534534
1621676099,0.234534534
1621676100,0.234534534
1621676101,0.234534534
1621676102,0.234534534
1621676103,0.234534534
1621676104,0.234534534
1621676105,0.234534534
1621676106,0.234534534
1621676107,0.234534534
1621676108,0.234534534
1621676109,0.234534534
1621676110,0.234534534
1621676111,0.234534534
1621676112,0.234534534
1621676114,0.234534534
1621676115,0.234534534
1621676116,0.234534534
1621676117,0.234534534
1621676118,0.234534534
1621676119,0.234534534
1621676120,0.234534534
1621676121,0.234534534
1621676122,0.234534534
1621676123,0.234534534
1621676124,0.234534534
1621676125,0.234534534
1621676126,0.234534534
1621676127,0.234534534
1621676128,0.234534534
1621676129,0.234534534
1621676130,0.234534534
1621676131,0.234534534
1621676132,0.234534534
1621676133,0.234534534
1621676134,0.234534534
1621676135,0.234534534
1621676136,0.234534534
1621676137,0.234534534
1621676138,0.234534534
1621676139,0.234534534
1621676141,0.234534534
1621676142,0.234534534
1621676143,0.234534534
1621676144,0.234534534
1621676145,0.234534534
1621676146,0.234534534
1621676147,0.234534534
1621676148,0.234534534
1621676149,0.234534534
1621676150,0.234534534
1621676151,0.234534534
1621676152,0.234534534
1621676153,0.234534534
1621676154,0.234534534
1621676155,0.234534534
1621676156,0.234534534
1621676157,0.234534534
1621676158,0.234534534
1621676159,0.234534534
1621676160,0.234534534
1621676161,0.234534534
1621676162,0.234534534
1621676163,0.234534534
1621676164,0.234534534
1621676165,0.234534534
1621676167,0.019694229
1621676168,0.019694191
1621676169,0.019694329
1621676170,0.019694286
1621676171,0.019694247
1621676172,0.01969452
1621676173,0.019694616
1621676174,0.019694706
1621676175,0.019694841
1621676176,0.019694845
1621676177,0.01969485
1621676178,0.019695295
1621676179,0.019695304
1621676180,0.01969522
1621676181,0.019695223
1621676182,0.019695226
1621676183,0.019695364
1621676184,0.019695595
1621676185,0.01969565
1621676186,0.019695611
1621676187,0.019695614
1621676188,0.019695618
1621676189,0.019695978
1621676190,0.019696296
1621676191,0.019696299
1621676192,0.019696215
1621676194,0.019696349
1621676195,0.019696397
1621676196,0.019696403
1621676197,0.019696504
1621676198,0.019696729
1621676199,0.019696734
1621676200,0.019696783
1621676201,0.019697046
1621676202,0.019697185
1621676203,0.019697413
1621676204,0.019697505
1621676205,0.019697508
1621676206,0.019697601
1621676207,0.019697604
1621676208,0.019697698
1621676209,0.019697885
1621676210,0.019697843
1621676211,0.019697802
1621676212,0.019697944
1621676213,0.019697999
1621676214,0.019698008
1621676215,0.019697968
1621676216,0.019698059
1621676217,0.019697975
1621676218,0.019698063
1621676219,0.01969807
1621676221,0.019698082
1621676222,0.019698086
1621676223,0.019698178
1621676224,0.019698183
1621676225,0.019698271
1621676226,0.019698364
1621676227,0.019698547
1621676228,0.019698642
1621676229,0.019698557
1621676230,0.019698605
1621676231,0.019698608
1621676232,0.019698567
1621676233,0.019698885
1621676234,0.019698978
1621676235,0.019698942
1621676236,0.019698989
1621676237,0.019698992
1621676238,0.01969921
1621676239,0.019699102
1621676240,0.019699104
1621676241,0.019699108
1621676242,0.019699287
1621676243,0.019699289
1621676244,0.019699608
1621676245,0.019699612
1621676247,0.019699614
1621676248,0.01969953
1621676249,0.019699532
1621676250,0.019699536
1621676251,0.019699719
1621676252,0.019699813
1621676253,0.019699818
1621676254,0.019699733
1621676255,0.019699868
1621676256,0.019699912
1621676257,0.019700142
1621676258,0.019700415
1621676259,0.019700418
1621676260,0.019700419
1621676261,0.019700338
1621676262,0.019700296
1621676263,0.019700438
1621676264,0.019700621
1621676265,0.019700712
1621676266,0.019700629
1621676267,0.01970059
1621676268,0.019700642
1621676269,0.019700647
1621676270,0.019700562
1621676271,0.019700653
1621676272,0.019700613
1621676274,0.019700838
1621676275,0.019701155
1621676276,0.01970112
1621676277,0.019701254
1621676278,0.019701213
1621676279,0.019701348
1621676280,0.01970135
1621676281,0.019701358
1621676282,0.019701542
1621676283,0.019701546
1621676284,0.019701548
1621676285,0.019701594
1621676286,0.019701596
1621676287,0.019701779
1621676288,0.019701832
1621676289,0.01970197
1621676290,0.019701973
1621676291,0.019702109
1621676292,0.019702326
1621676293,0.019702389
1621676294,0.019702393
1621676295,0.01970244
1621676296,0.019702445
1621676297,0.019702446
1621676298,0.019702626
1621676299,0.019702639
1621676301,0.019702641
1621676302,0.019702644
1621676303,0.019702648
1621676304,0.019702829
1621676305,0.019702836
1621676306,0.019702975
1621676307,0.019703066
1621676308,0.019702982
1621676309,0.019702899
1621676310,0.019702859
1621676311,0.019702864
1621676312,0.01970314
1621676313,0.019703099
1621676314,0.019703104
1621676315,0.019703105
1621676316,0.019703066
1621676317,0.019703115
1621676318,0.019703528
1621676319,0.019703487
1621676320,0.019703577
1621676321,0.019703536
1621676322,0.019703586
1621676323,0.019704082
1621676324,0.019704001
1621676325,0.019704053
1621676327,0.019703971
1621676328,0.019704062
1621676329,0.019704069
1621676330,0.019704253
1621676331,0.019704257
1621676332,0.019704261
1621676333,0.019704176
1621676334,0.019704314
1621676335,0.019704626
1621676336,0.019704766
1621676337,0.0197049
1621676338,0.019704903
1621676339,0.019704862
1621676340,0.019704777
1621676341,0.019704739
1621676342,0.019704924
1621676343,0.019705062
1621676344,0.019705065
1621676345,0.019704944
1621676346,0.019704947
1621676347,0.019705574
1621676348,0.019705533
1621676349,0.019705758
1621676350,0.019705764
1621676351,0.019705814
1621676353,0.019705777
1621676354,0.019705877
1621676355,0.019705884
1621676356,0.019706063
1621676357,0.019706066
1621676358,0.019706069
1621676359,0.019706117
1621676360,0.019706301
1621676361,0.019706265
1621676362,0.01970631
1621676363,0.019706228
1621676364,0.019706275
1621676365,0.019706321
1621676366,0.019706859
1621676367,0.019706954
1621676368,0.019706913
1621676369,0.01970696
1621676370,0.019707008
1621676371,0.019706924
1621676372,0.019707333
1621676373,0.019707425
1621676374,0.019707426
1621676375,0.019707431
1621676376,0.019707478
1621676377,0.019707665
1621676378,0.019707759
1621676379,0.019707851
1621676381,0.019708075
1621676382,0.01970812
1621676383,0.019708037
1621676384,0.019708135
1621676385,0.019708097
1621676386,0.019708145
1621676387,0.019708193
1621676388,0.019708196
1621676389,0.019708244
1621676390,0.019708386
1621676391,0.019708393
1621676392,0.019708308
1621676393,0.019708486
1621676394,0.019708488
1621676395,0.019708449
1621676396,0.019708724
1621676397,0.019709082
1621676398,0.019709265
1621676399,0.019709356
1621676400,0.019709273
1621676401,0.019709503
1621676402,0.01970951
1621676403,0.019709599
1621676404,0.019709602
1621676405,0.019709604
1621676407,0.019709652
1621676408,0.019710013
1621676409,0.019709975
1621676410,0.019709978
1621676411,0.019709894
1621676412,0.019709898
1621676413,0.019709946
1621676414,0.019710351
1621676415,0.019710271
1621676416,0.019710229
1621676417,0.019710189
1621676418,0.019710281
1621676419,0.019710195
1621676420,0.019710469
1621676421,0.019710473
1621676422,0.019710435
1621676423,0.019710568
1621676424,0.019710746
1621676425,0.019710933
1621676426,0.019710984
1621676427,0.019710901
1621676428,0.01971104
1621676429,0.019711086
1621676430,0.019711223
1621676431,0.019711495
1621676432,0.019711547
1621676434,0.019711636
1621676435,0.019711554
1621676436,0.019711514
1621676437,0.019711604
1621676438,0.019711963
1621676439,0.019712102
1621676440,0.019712107
1621676441,0.019712282
1621676442,0.019712459
1621676443,0.019712506
1621676444,0.019712823
1621676445,0.019713054
1621676446,0.019713056
1621676447,0.019713058
1621676448,0.019713018
1621676449,0.019713066
1621676450,0.01971303
1621676451,0.019713082
1621676452,0.019713135
1621676453,0.019713096
1621676454,0.019713184
1621676455,0.019713325
1621676456,0.01971364
1621676457,0.019713774
1621676458,0.019713864
1621676459,0.019714088
